id,version_group,patch_hotfix,patch_name,patch_wiki_reference,Binaries/Win32/Paladins.exe,Binaries/Win64/Paladins.exe,ChaosGame/CookedPCConsole/GlobalPersistentCookerData.upk,ChaosGame/CookedPCConsole/GuidCache.upk,ChaosGame/CookedPCConsole/TgClient.upk,ChaosGame/CookedPCConsole/assembly.dat
2698691756598167210,0.68,True,0.68 Hotfix 1,Paladins_Beta_Version_0.68.2561,82a253f5aea67add4394780b60a6cb183b9fc442,c0934df58b2535d51bbf85c0315b77135a182fc0,03974d3d7c7663fc687bbaad808503baa2c3891b,a4e1a15044f971fa4efb506425d34be9fa2c5189,1e30906460be51d297d8330fe31ba450e8458a7f,928c0ce519b6be9a5f36cee0c9558452d86ebcc4
1673173229571738128,0.68,True,0.68 Hotfix 2,Paladins_Beta_Version_0.68.2566.1,742d59733b451ef2a0c3eb24320893310f1d293f,1cfe15abbf3f29bfc56ac87e5f887b150f09f0ad,e1b588ffebe154a20a915d8552176c051d4e8076,74674f4215a72a11b28af969a169e562349796fb,23e82b72fe24567773305bbceea223e8d1126962,095f38ab5e85d7cec6e7cd71409fff0d9653706e
2785274574851748102,0.69,False,Reign of House Aico,Paladins_Beta_Version_0.69.2585,d10d426bdc0124270fac31202987d4e3774d9f5c,d2c91fcaec8dafd793c4f8b339f97477c726bb01,e1b588ffebe154a20a915d8552176c051d4e8076,74674f4215a72a11b28af969a169e562349796fb,23e82b72fe24567773305bbceea223e8d1126962,095f38ab5e85d7cec6e7cd71409fff0d9653706e
3839499999545039395,0.69,True,0.69 Hotfix 1,Paladins_Beta_Version_0.69.2586,86ad40631efa1d25108c78ced9123a275df39716,26ddd2b8969f5826dc1fcf7d75fbc14e373927e6,81436f46d885e892e4858fbc9875e3c0153395dd,653e0fdd18f67f4e1a633923fe9c32f0e5a385cd,5d39976ff120b6eee1d13d396307adb40a36bacf,2fc394afadbd7c2fea8d05bdceb2afd4cc38982d
6939799954432150421,0.69,True,0.69 Hotfix 1,Paladins_Beta_Version_0.69.2586,4df1024e74ffba834db993e4ec8c5042517643b9,2046b63c2f9bb1ac6fff81300bb6db8679406d7c,b3ca0574727d890e1edb60fb7f34fdf503e29b6d,458ee73391fd69affdd3abbfd2ba684d606b6ab6,4b34ab897a89a46f1758c967330c12f3acfd78e5,a5b413600e4ca596200fa102eb4276a261b500b5
855188335697404627,0.70,False,A New Frontier,Paladins_Beta_Version_0.70.2609,6501541f012dd98b99e11a41a6f40a7a32c3bfd8,9860e306a2c83ab0390032324db8e577ac421884,81436f46d885e892e4858fbc9875e3c0153395dd,653e0fdd18f67f4e1a633923fe9c32f0e5a385cd,5d39976ff120b6eee1d13d396307adb40a36bacf,2fc394afadbd7c2fea8d05bdceb2afd4cc38982d
8922130015105242054,0.70,False,A New Frontier,Paladins_Beta_Version_0.70.2609,6c667e793c3c8fd89d10430a770c50c843862959,adad01c0914b2c2097e8d2eaa8479a01ab5ed639,dc22a698abed95802e9a88ba089f7e7b472e4d52,7838c0c602a47257f6631fa089865692188a3160,ea0db528f32f8cb56d8d5bc861f34c3c680a5d40,6a8e821be829330b823060c9e95454054f460a63
2465788779436500908,0.70,True,0.70 Hotfix 1,Paladins_Beta_Version_0.70.2609.2,3383a501e59a69bb4879920971917d7a3e32c0f0,54d222ff824683cd71a4b6653212546ff4eb0629,dc22a698abed95802e9a88ba089f7e7b472e4d52,7838c0c602a47257f6631fa089865692188a3160,ea0db528f32f8cb56d8d5bc861f34c3c680a5d40,72dcae9cb054682faaa905c789d84264f4e8be9e
2147762686154534646,0.70,True,0.70 Hotfix 2,Paladins_Beta_Version_0.70.2610.3,8f3ecfc44d79cc204cf4c4aa56b584f89c142f74,79458786bc65b5b9000f86a8727ead1043a6f001,7134b364b09cbdb296e116c5c084e7fa7652d73a,ec5a258e7eb6146d609df56613916279100547a2,36f6ffa38c83bd469289abed958659fa08d98ae9,8e5c7bc6fd785cdc78f48588c395627fc52eea65
3551055725956922163,0.70,False,A New(er) Frontier,Paladins_Version_0.70.2621,ffd6490d9bc3a6448c61ec20ee8357e28d7339f7,e3876f74ca54f373364d411e5d08128c37d64bc6,d3bf6f65a474cba0bcf4e70077c47d2246e352d6,089eb86dbf57f109cb3da987bc5b7c404b454020,f0d3848b8535007d45932562d2a368a0c9c1ea1f,4e9f65420670b8cae464878989a8dbd6f54eaa40
